zip,state,county,city,timezone,coordinates
52530,Iowa,Wapello,Agency,America/Chicago,"40.99229, -92.29196"
52548,Iowa,Wapello,Chillicothe,America/Chicago,"41.08602, -92.53032"
52742,Iowa,Clinton,De Witt,America/Chicago,"41.83628, -90.51073"
52804,Iowa,Scott,Davenport,America/Chicago,"41.53258, -90.67858"
53006,Wisconsin,Dodge,Brownsville,America/Chicago,"43.62009, -88.53642"
53011,Wisconsin,Sheboygan,Cascade,America/Chicago,"43.65816, -88.07891"
53017,Wisconsin,Washington,Colgate,America/Chicago,"43.20382, -88.25538"
53063,Wisconsin,Manitowoc,Newton,America/Chicago,"43.96272, -87.80144"
53081,Wisconsin,Sheboygan,Sheboygan,America/Chicago,"43.71276, -87.74032"
53086,Wisconsin,Washington,Slinger,America/Chicago,"43.32336, -88.27199"
53126,Wisconsin,Racine,Franksville,America/Chicago,"42.78838, -87.99671"
53140,Wisconsin,Kenosha,Kenosha,America/Chicago,"42.62256, -87.83"
53205,Wisconsin,Milwaukee,Milwaukee,America/Chicago,"43.05339, -87.93393"
53215,Wisconsin,Milwaukee,Milwaukee,America/Chicago,"42.99922, -87.9468"
53508,Wisconsin,Dane,Belleville,America/Chicago,"42.86884, -89.56429"
53554,Wisconsin,Grant,Livingston,America/Chicago,"42.90148, -90.45066"
53590,Wisconsin,Dane,Sun Prairie,America/Chicago,"43.20077, -89.20597"
53705,Wisconsin,Dane,Madison,America/Chicago,"43.07364, -89.46339"
53920,Wisconsin,Marquette,Briggsville,America/Chicago,"43.66696, -89.59605"
54013,Wisconsin,St. Croix,Glenwood City,America/Chicago,"45.08091, -92.23065"
54021,Wisconsin,Pierce,Prescott,America/Chicago,"44.73898, -92.70967"
54102,Wisconsin,Marinette,Amberg,America/Chicago,"45.50014, -87.98358"
54112,Wisconsin,Marinette,Coleman,America/Chicago,"45.04584, -88.04584"
54140,Wisconsin,Outagamie,Little Chute,America/Chicago,"44.28664, -88.31133"
54175,Wisconsin,Oconto,Townsend,America/Chicago,"45.30646, -88.62295"
54484,Wisconsin,Marathon,Stratford,America/Chicago,"44.79947, -90.07835"
54499,Wisconsin,Shawano,Wittenberg,America/Chicago,"44.79125, -89.17806"
54614,Wisconsin,La Crosse,Bangor,America/Chicago,"43.90109, -90.97023"
54648,Wisconsin,Monroe,Norwalk,America/Chicago,"43.834, -90.63729"
54701,Wisconsin,Eau Claire,Eau Claire,America/Chicago,"44.74438, -91.51058"
54731,Wisconsin,Rusk,Conrath,America/Chicago,"45.35093, -91.08182"
54755,Wisconsin,Buffalo,Mondovi,America/Chicago,"44.57631, -91.68452"
54843,Wisconsin,Sawyer,Hayward,America/Chicago,"46.02612, -91.29713"
54944,Wisconsin,Outagamie,Hortonville,America/Chicago,"44.32503, -88.62775"
54949,Wisconsin,Waupaca,Manawa,America/Chicago,"44.48361, -88.91262"
54982,Wisconsin,Waushara,Wautoma,America/Chicago,"44.07214, -89.29132"
55025,Minnesota,Washington,Forest Lake,America/Chicago,"45.26256, -93.0227"
55026,Minnesota,Goodhue,Frontenac,America/Chicago,"44.52642, -92.34858"
55045,Minnesota,Chisago,Lindstrom,America/Chicago,"45.39473, -92.83217"
55066,Minnesota,Goodhue,Red Wing,America/Chicago,"44.51829, -92.54508"
55090,Minnesota,Washington,Willernie,America/Chicago,"45.05349, -92.95738"
55101,Minnesota,Ramsey,Saint Paul,America/Chicago,"44.9513, -93.09023"
55308,Minnesota,Sherburne,Becker,America/Chicago,"45.43026, -93.83604"
55318,Minnesota,Carver,Chaska,America/Chicago,"44.81107, -93.63664"
55320,Minnesota,Wright,Clearwater,America/Chicago,"45.39591, -94.08707"
55345,Minnesota,Hennepin,Minnetonka,America/Chicago,"44.91527, -93.48375"
55424,Minnesota,Hennepin,Minneapolis,America/Chicago,"44.90525, -93.33976"
55448,Minnesota,Anoka,Minneapolis,America/Chicago,"45.19075, -93.30214"
55711,Minnesota,St. Louis,Brookston,America/Chicago,"46.84457, -92.6989"
55742,Minnesota,Itasca,Goodland,America/Chicago,"47.19558, -93.1365"
55905,Minnesota,Olmsted,Rochester,America/Chicago,"44.05595, -92.52583"
55920,Minnesota,Olmsted,Byron,America/Chicago,"44.01384, -92.62204"
55965,Minnesota,Fillmore,Preston,America/Chicago,"43.62841, -92.12664"
55974,Minnesota,Houston,Spring Grove,America/Chicago,"43.58027, -91.64952"
56010,Minnesota,Blue Earth,Amboy,America/Chicago,"43.89118, -94.17806"
56052,Minnesota,Le Sueur,Kilkenny,America/Chicago,"44.32011, -93.55363"
56080,Minnesota,Blue Earth,Saint Clair,America/Chicago,"44.08034, -93.85446"
56123,Minnesota,Murray,Currie,America/Chicago,"44.08554, -95.59614"
56138,Minnesota,Rock,Hills,America/Chicago,"43.5338, -96.38767"
56165,Minnesota,Nobles,Reading,America/Chicago,"43.72466, -95.71049"
56173,Minnesota,Rock,Steen,America/Chicago,"43.52478, -96.24592"
56178,Minnesota,Lincoln,Tyler,America/Chicago,"44.28485, -96.1312"
56239,Minnesota,Lyon,Ghent,America/Chicago,"44.50421, -95.91039"
56253,Minnesota,Kandiyohi,Lake Lillian,America/Chicago,"44.96362, -94.87981"
56276,Minnesota,Big Stone,Odessa,America/Chicago,"45.24253, -96.31464"
56278,Minnesota,Big Stone,Ortonville,America/Chicago,"45.34709, -96.37797"
56291,Minnesota,Lyon,Taunton,America/Chicago,"44.62353, -96.06835"
56357,Minnesota,Benton,Oak Park,America/Chicago,"45.69729, -93.80078"
56367,Minnesota,Benton,Rice,America/Chicago,"45.76141, -94.17008"
56440,Minnesota,Todd,Clarissa,America/Chicago,"46.14557, -94.95755"
56447,Minnesota,Crow Wing,Emily,America/Chicago,"46.73516, -93.91683"
56453,Minnesota,Todd,Hewitt,America/Chicago,"46.31417, -95.16055"
56568,Minnesota,Polk,Nielsville,America/Chicago,"47.53378, -96.76867"
56584,Minnesota,Norman,Twin Valley,America/Chicago,"47.22952, -96.22904"
56672,Minnesota,Cass,Remer,America/Chicago,"47.07447, -94.01538"
57047,South Dakota,Turner,Monroe,America/Chicago,"43.52064, -97.21195"
57059,South Dakota,Bon Homme,Scotland,America/Chicago,"43.12564, -97.75782"
57103,South Dakota,Minnehaha,Sioux Falls,America/Chicago,"43.54647, -96.68894"
57232,South Dakota,Marshall,Eden,America/Chicago,"45.61756, -97.38428"
57337,South Dakota,Miner,Fedora,America/Chicago,"44.00976, -97.79213"
57569,South Dakota,Lyman,Reliance,America/Chicago,"43.85788, -99.57537"
57622,South Dakota,Ziebach,Cherry Creek,America/Denver,"44.66411, -101.54094"
57750,South Dakota,Jackson,Interior,America/Denver,"43.59156, -101.95411"
58013,North Dakota,Sargent,Cayuga,America/Chicago,"46.06134, -97.36279"
58051,North Dakota,Cass,Kindred,America/Chicago,"46.6414, -97.03054"
58081,North Dakota,Richland,Wyndmere,America/Chicago,"46.31072, -97.14137"
58492,North Dakota,Barnes,Wimbledon,America/Chicago,"47.15447, -98.43797"
58626,North Dakota,Dunn,Dunn Center,America/Denver,"47.38146, -102.62034"
58643,North Dakota,Slope,Marmarth,America/Denver,"46.32971, -103.94448"
58702,North Dakota,Ward,Minot,America/Chicago,"48.23214, -101.29379"
90007,California,Los Angeles,Los Angeles,America/Los_Angeles,"34.02809, -118.28489"
90017,California,Los Angeles,Los Angeles,America/Los_Angeles,"34.05291, -118.2643"
90019,California,Los Angeles,Los Angeles,America/Los_Angeles,"34.04864, -118.33868"
90063,California,Los Angeles,Los Angeles,America/Los_Angeles,"34.0451, -118.18597"
90222,California,Los Angeles,Compton,America/Los_Angeles,"33.91238, -118.2365"
90603,California,Los Angeles,Whittier,America/Los_Angeles,"33.94541, -117.99253"
90630,California,Orange,Cypress,America/Los_Angeles,"33.81814, -118.03816"
90638,California,Los Angeles,La Mirada,America/Los_Angeles,"33.90241, -118.0092"
91377,California,Ventura,Oak Park,America/Los_Angeles,"34.18496, -118.76687"
91761,California,San Bernardino,Ontario,America/Los_Angeles,"34.03458, -117.59211"
91767,California,Los Angeles,Pomona,America/Los_Angeles,"34.08145, -117.73845"
92058,California,San Diego,Oceanside,America/Los_Angeles,"33.27081, -117.33968"
92061,California,San Diego,Pauma Valley,America/Los_Angeles,"33.29851, -116.92484"
92109,California,San Diego,San Diego,America/Los_Angeles,"32.78699, -117.23324"
92129,California,San Diego,San Diego,America/Los_Angeles,"32.96486, -117.12604"
92147,California,San Diego,San Diego,America/Los_Angeles,"32.72458, -117.2193"
92243,California,Imperial,El Centro,America/Los_Angeles,"32.77255, -115.59931"
92274,California,Riverside,Thermal,America/Los_Angeles,"33.46162, -116.08565"
92320,California,Riverside,Calimesa,America/Los_Angeles,"33.99042, -117.05205"
92372,California,San Bernardino,Pinon Hills,America/Los_Angeles,"34.44481, -117.62514"
92563,California,Riverside,Murrieta,America/Los_Angeles,"33.57996, -117.14579"
92606,California,Orange,Irvine,America/Los_Angeles,"33.70043, -117.81724"
92882,California,Riverside,Corona,America/Los_Angeles,"33.84194, -117.60424"
93013,California,Santa Barbara,Carpinteria,America/Los_Angeles,"34.44012, -119.49416"
93030,California,Ventura,Oxnard,America/Los_Angeles,"34.2053, -119.17482"
94566,California,Alameda,Pleasanton,America/Los_Angeles,"37.64912, -121.8591"
94587,California,Alameda,Union City,America/Los_Angeles,"37.60315, -122.01865"
94612,California,Alameda,Oakland,America/Los_Angeles,"37.80878, -122.26909"
94925,California,Marin,Corte Madera,America/Los_Angeles,"37.92376, -122.5128"
94940,California,Marin,Marshall,America/Los_Angeles,"38.17042, -122.87275"
94973,California,Marin,Woodacre,America/Los_Angeles,"38.01266, -122.63965"
95013,California,Santa Clara,Coyote,America/Los_Angeles,"37.21535, -121.74153"
95319,California,Stanislaus,Empire,America/Los_Angeles,"37.63936, -120.9031"
95321,California,Tuolumne,Groveland,America/Los_Angeles,"37.86092, -120.02585"
95326,California,Stanislaus,Hughson,America/Los_Angeles,"37.59044, -120.85286"
95457,California,Lake,Lower Lake,America/Los_Angeles,"38.88145, -122.5316"
95490,California,Mendocino,Willits,America/Los_Angeles,"39.49709, -123.33932"
95493,California,Lake,Witter Springs,America/Los_Angeles,"39.18538, -122.97207"
95503,California,Humboldt,Eureka,America/Los_Angeles,"40.72426, -124.09613"
95542,California,Humboldt,Garberville,America/Los_Angeles,"40.08672, -123.78492"
95603,California,Placer,Auburn,America/Los_Angeles,"38.917, -121.08045"
95607,California,Yolo,Capay,America/Los_Angeles,"38.79135, -122.12724"
95616,California,Yolo,Davis,America/Los_Angeles,"38.55932, -121.7977"
95683,California,Sacramento,Sloughhouse,America/Los_Angeles,"38.50764, -121.10153"
95695,California,Yolo,Woodland,America/Los_Angeles,"38.6871, -121.85704"
95701,California,Placer,Alta,America/Los_Angeles,"39.22737, -120.76634"
95724,California,Placer,Norden,America/Los_Angeles,"39.31171, -120.32804"
95946,California,Nevada,Penn Valley,America/Los_Angeles,"39.21537, -121.20124"
95966,California,Butte,Oroville,America/Los_Angeles,"39.47123, -121.42821"
95982,California,Sutter,Sutter,America/Los_Angeles,"39.18314, -121.80465"
96019,California,Shasta,Shasta Lake,America/Los_Angeles,"40.67917, -122.37743"
96048,California,Trinity,Junction City,America/Los_Angeles,"40.82089, -123.0521"
96051,California,Shasta,Lakehead,America/Los_Angeles,"40.9326, -122.4031"
96096,California,Shasta,Whitmore,America/Los_Angeles,"40.64528, -121.8394"
96141,California,Placer,Homewood,America/Los_Angeles,"39.07853, -120.17341"
96148,California,Placer,Tahoe Vista,America/Los_Angeles,"39.24685, -120.05806"
96759,Hawaii,Honolulu,Kunia,Pacific/Honolulu,"21.46741, -158.07241"
96795,Hawaii,Honolulu,Waimanalo,Pacific/Honolulu,"21.34033, -157.71822"
96814,Hawaii,Honolulu,Honolulu,Pacific/Honolulu,"21.29399, -157.84693"
96859,Hawaii,Honolulu,Tripler Army Medical Center,Pacific/Honolulu,"21.36046, -157.89064"
97004,Oregon,Clackamas,Beavercreek,America/Los_Angeles,"45.25113, -122.46006"
97005,Oregon,Washington,Beaverton,America/Los_Angeles,"45.49095, -122.8035"
97033,Oregon,Sherman,Kent,America/Los_Angeles,"45.23361, -120.5876"
97110,Oregon,Clatsop,Cannon Beach,America/Los_Angeles,"45.90103, -123.9554"
97135,Oregon,Tillamook,Pacific City,America/Los_Angeles,"45.19514, -123.95611"
97361,Oregon,Polk,Monmouth,America/Los_Angeles,"44.7692, -123.33919"
97423,Oregon,Coos,Coquille,America/Los_Angeles,"43.19484, -124.17293"
97499,Oregon,Douglas,Yoncalla,America/Los_Angeles,"43.59277, -123.25553"
97623,Oregon,Klamath,Bonanza,America/Los_Angeles,"42.18157, -121.31966"
97638,Oregon,Lake,Silver Lake,America/Los_Angeles,"43.13952, -120.99851"
97720,Oregon,Harney,Burns,America/Los_Angeles,"43.56855, -118.84711"
97738,Oregon,Harney,Hines,America/Los_Angeles,"43.52256, -119.15178"
97828,Oregon,Wallowa,Enterprise,America/Los_Angeles,"45.7068, -117.2286"
97839,Oregon,Morrow,Lexington,America/Los_Angeles,"45.59138, -119.59274"
97864,Oregon,Grant,Monument,America/Los_Angeles,"44.84588, -119.44529"
98032,Washington,King,Kent,America/Los_Angeles,"47.39234, -122.25872"
98034,Washington,King,Kirkland,America/Los_Angeles,"47.71577, -122.2158"
98133,Washington,King,Seattle,America/Los_Angeles,"47.73988, -122.34425"
98146,Washington,King,Seattle,America/Los_Angeles,"47.50009, -122.35751"
98253,Washington,Island,Greenbank,America/Los_Angeles,"48.08535, -122.57687"
98310,Washington,Kitsap,Bremerton,America/Los_Angeles,"47.59269, -122.623"
98338,Washington,Pierce,Graham,America/Los_Angeles,"47.02047, -122.28328"
98345,Washington,Kitsap,Keyport,America/Los_Angeles,"47.69921, -122.62354"
98373,Washington,Pierce,Puyallup,America/Los_Angeles,"47.1476, -122.32519"
93268,California,Kern,Taft,America/Los_Angeles,"35.16239, -119.42517"
93440,California,Santa Barbara,Los Alamos,America/Los_Angeles,"34.72943, -120.24455"
93526,California,Inyo,Independence,America/Los_Angeles,"36.81063, -118.28513"
93555,California,Kern,Ridgecrest,America/Los_Angeles,"35.6075, -117.68503"
93960,California,Monterey,Soledad,America/Los_Angeles,"36.39832, -121.34114"
94021,California,San Mateo,Loma Mar,America/Los_Angeles,"37.27091, -122.28065"
94025,California,San Mateo,Menlo Park,America/Los_Angeles,"37.46321, -122.17249"
94060,California,San Mateo,Pescadero,America/Los_Angeles,"37.22338, -122.33714"
94121,California,San Francisco,San Francisco,America/Los_Angeles,"37.77651, -122.49449"
94305,California,Santa Clara,Stanford,America/Los_Angeles,"37.41721, -122.17097"
98377,Washington,Lewis,Randle,America/Los_Angeles,"46.52518, -121.89481"
98388,Washington,Pierce,Steilacoom,America/Los_Angeles,"47.19891, -122.66275"
98390,Washington,Pierce,Sumner,America/Los_Angeles,"47.20999, -122.22801"
98407,Washington,Pierce,Tacoma,America/Los_Angeles,"47.28861, -122.51131"
98586,Washington,Pacific,South Bend,America/Los_Angeles,"46.54489, -123.81369"
98635,Washington,Klickitat,Lyle,America/Los_Angeles,"45.74258, -121.20388"
98650,Washington,Klickitat,Trout Lake,America/Los_Angeles,"45.97293, -121.52874"
98685,Washington,Clark,Vancouver,America/Los_Angeles,"45.71621, -122.68991"
98850,Washington,Douglas,Rock Island,America/Los_Angeles,"47.30764, -120.07758"
98925,Washington,Kittitas,Easton,America/Los_Angeles,"47.25806, -121.28081"
99017,Washington,Whitman,Lamont,America/Los_Angeles,"47.18881, -117.8756"
99040,Washington,Stevens,Wellpinit,America/Los_Angeles,"47.90086, -118.00526"
99114,Washington,Stevens,Colville,America/Los_Angeles,"48.65406, -117.7396"
99121,Washington,Ferry,Danville,America/Los_Angeles,"48.94794, -118.46514"
99149,Washington,Whitman,Malden,America/Los_Angeles,"47.21719, -117.46406"
99154,Washington,Lincoln,Mohler,America/Los_Angeles,"47.38973, -118.36596"
99354,Washington,Benton,Richland,America/Los_Angeles,"46.32566, -119.3067"
99357,Washington,Grant,Royal City,America/Los_Angeles,"46.89138, -119.66058"
99577,Alaska,Anchorage,Eagle River,America/Anchorage,"61.19692, -149.24656"
99647,Alaska,Lake and Peninsula,Pedro Bay,America/Anchorage,"59.86805, -154.07573"
99653,Alaska,Lake and Peninsula,Port Alsworth,America/Anchorage,"60.19559, -154.32566"
99683,Alaska,Matanuska-Susitna,Trapper Creek,America/Anchorage,"62.5018, -151.00458"
99685,Alaska,Aleutians West,Unalaska,America/Nome,"53.876, -166.47449"
99702,Alaska,Fairbanks North Star,Eielson Afb,America/Anchorage,"64.64824, -147.04901"
99776,Alaska,Southeast Fairbanks,Tanacross,America/Anchorage,"63.38825, -143.4114"
99925,Alaska,Prince of Wales-Hyder,Klawock,America/Sitka,"55.55796, -132.97482"
623,Puerto Rico,Cabo Rojo,Cabo Rojo,America/Puerto_Rico,"18.08354, -67.15418"
791,Puerto Rico,Humacao,Humacao,America/Puerto_Rico,"18.14069, -65.818"
820,Virgin Islands,St. Croix,Christiansted,America/St_Thomas,"17.74147, -64.687"
840,Virgin Islands,St. Croix,Frederiksted,America/St_Thomas,"17.72484, -64.85931"
923,Puerto Rico,San Juan,San Juan,America/Puerto_Rico,"18.40955, -66.03866"
1092,Massachusetts,Worcester,West Warren,America/New_York,"42.19972, -72.23727"
1119,Massachusetts,Hampden,Springfield,America/New_York,"42.12455, -72.51122"
1220,Massachusetts,Berkshire,Adams,America/New_York,"42.62372, -73.11718"
1432,Massachusetts,Middlesex,Ayer,America/New_York,"42.56469, -71.57135"
1475,Massachusetts,Worcester,Winchendon,America/New_York,"42.66667, -72.04899"
1505,Massachusetts,Worcester,Boylston,America/New_York,"42.35633, -71.72123"
1534,Massachusetts,Worcester,Northbridge,America/New_York,"42.14044, -71.64291"
1610,Massachusetts,Worcester,Worcester,America/New_York,"42.24674, -71.80967"
1731,Massachusetts,Middlesex,Hanscom Afb,America/New_York,"42.45675, -71.27952"
1862,Massachusetts,Middlesex,North Billerica,America/New_York,"42.57488, -71.29343"
1982,Massachusetts,Essex,South Hamilton,America/New_York,"42.62676, -70.85795"
2108,Massachusetts,Suffolk,Boston,America/New_York,"42.35767, -71.06505"
2120,Massachusetts,Suffolk,Roxbury Crossing,America/New_York,"42.3321, -71.09637"
2467,Massachusetts,Norfolk,Chestnut Hill,America/New_York,"42.3164, -71.16117"
2639,Massachusetts,Barnstable,Dennis Port,America/New_York,"41.66634, -70.1353"
2641,Massachusetts,Barnstable,East Dennis,America/New_York,"41.75059, -70.15223"
2858,Rhode Island,Providence,Oakland,America/New_York,"41.96346, -71.64831"
2919,Rhode Island,Providence,Johnston,America/New_York,"41.82736, -71.52001"
3215,New Hampshire,Grafton,Waterville Valley,America/New_York,"43.9453, -71.45282"
3220,New Hampshire,Belknap,Belmont,America/New_York,"43.46768, -71.47519"
3231,New Hampshire,Merrimack,East Andover,America/New_York,"43.46656, -71.75669"
3258,New Hampshire,Merrimack,Chichester,America/New_York,"43.25754, -71.39917"
3431,New Hampshire,Cheshire,Keene,America/New_York,"42.96265, -72.29556"
3451,New Hampshire,Cheshire,Hinsdale,America/New_York,"42.80751, -72.49863"
3456,New Hampshire,Cheshire,Marlow,America/New_York,"43.13096, -72.21499"
3464,New Hampshire,Cheshire,Stoddard,America/New_York,"43.07926, -72.1142"
3470,New Hampshire,Cheshire,Winchester,America/New_York,"42.77883, -72.34417"
3590,New Hampshire,Coos,North Stratford,America/New_York,"44.74767, -71.51821"
3741,New Hampshire,Grafton,Canaan,America/New_York,"43.67188, -72.01584"
3819,New Hampshire,Rockingham,Danville,America/New_York,"42.92842, -71.12117"
4083,Maine,York,Springvale,America/New_York,"43.46727, -70.81383"
4103,Maine,Cumberland,Portland,America/New_York,"43.69379, -70.29088"
4217,Maine,Oxford,Bethel,America/New_York,"44.36776, -70.83319"
4252,Maine,Androscoggin,Lisbon Falls,America/New_York,"44.02706, -70.0596"
4256,Maine,Androscoggin,Mechanic Falls,America/New_York,"44.10237, -70.40898"
